Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime
23363,89896,491.96,491.02,3584,-16636,1952,1,0,0
23398,89895,492.05,491.05,4256,-11984,752,1,0,0
23434,89895,492.05,491.07,2396,-12720,-1188,1,0,0
23470,89895,492.05,491.1,860,-11580,-3680,1,0,0
23504,89894,492.14,491.13,560,-10840,-3736,1,0,0
23540,89893,492.24,491.15,640,-10760,-3580,1,0,0
23576,89893,492.24,491.18,-1796,-9080,-5828,1,0,0
23612,89893,492.24,491.21,-2152,-8188,-4652,1,0,0
23651,89893,492.24,491.23,-2348,-9648,-4416,1,0,0
23687,89893,492.24,491.26,-1472,-11196,-5264,1,0,0
23721,89892,492.33,491.29,-744,-13368,-2628,1,0,0
23757,89892,492.33,491.31,-476,-13144,-2024,1,0,0
23793,89892,492.33,491.34,-328,-15708,-1192,1,0,0
23828,89892,492.33,491.36,1972,-13448,-2152,1,0,0
23864,89892,492.33,491.39,2176,-14060,-1932,1,0,0
23899,89892,492.33,491.41,2136,-14680,-1468,1,0,0
23934,89892,492.33,491.43,1188,-15676,-352,1,0,0
23973,89892,492.33,491.45,32,-16428,12,1,0,0
24009,89891,492.42,491.48,1720,-16992,356,1,0,0
24044,89891,492.42,491.5,1572,-16888,712,1,0,0
24080,89891,492.42,491.52,1608,-18580,788,1,0,0
24115,89891,492.42,491.54,2964,-18420,2500,1,0,0
24151,89891,492.42,491.56,2232,-19772,2608,1,0,0
24185,89890,492.51,491.58,-128,-19572,756,1,0,0
24221,89890,492.51,491.61,3068,-18224,2476,1,0,0
24256,89890,492.51,491.63,3080,-17768,2916,1,0,0
24292,89891,492.42,491.64,2560,-17280,2472,1,0,0
24338,89890,492.51,491.66,648,-15284,244,1,0,0
24374,89890,492.51,491.68,180,-16432,804,1,0,0
24409,89890,492.51,491.7,48,-15876,1336,1,0,0
24444,89890,492.51,491.72,-416,-15664,108,1,0,0
24479,89891,492.42,491.74,-768,-16168,-716,1,0,0
24515,89890,492.51,491.75,-412,-16272,-56,1,0,0
24550,89890,492.51,491.77,-128,-13900,-2052,1,0,0
24586,89890,492.51,491.79,-716,-17160,1888,1,0,0
24621,89891,492.42,491.8,-2348,-18968,1488,1,0,0
24656,89891,492.42,491.81,-1316,-17776,860,1,0,0
24696,89890,492.51,491.83,17096,-16524,-18904,1,0,0
24731,89890,492.51,491.84,-224,-14840,2312,1,0,0
24767,89891,492.42,491.85,1128,-16136,2344,1,0,0
24803,89890,492.51,491.87,-576,-18100,-3168,1,0,0
24838,89890,492.51,491.88,1344,-17220,-2328,1,0,0
24873,89890,492.51,491.89,2344,-17316,-2388,1,0,0
24909,89889,492.61,491.91,2072,-15480,-2352,1,0,0
24944,89889,492.61,491.92,180,-15896,-292,1,0,0
24988,89889,492.61,491.94,1468,-15744,-2692,1,0,0
25028,89889,492.61,491.95,1944,-16024,-3000,1,0,0
25063,89889,492.61,491.96,1244,-15836,-3876,1,0,0
25099,89888,492.7,491.98,3088,-15936,-2392,1,0,0
25134,89888,492.7,491.99,2060,-15348,-1516,1,0,0
25169,89888,492.7,492.01,552,-15764,-2800,1,0,0
25205,89888,492.7,492.02,2252,-16464,-1796,1,0,0
25240,89888,492.7,492.03,1192,-17156,-1388,1,0,0
25276,89888,492.7,492.04,1656,-14852,-2804,1,0,0
25311,89888,492.7,492.06,2404,-14884,-2264,1,0,0
25347,89888,492.7,492.07,2356,-16736,-1768,1,0,0
25385,89889,492.61,492.08,3264,-15728,-2080,1,0,0
25421,89889,492.61,492.09,3136,-16140,-1048,1,0,0
25456,89889,492.61,492.1,1072,-16712,-1852,1,0,0
25492,89889,492.61,492.11,2396,-17512,-1932,1,0,0
25527,89890,492.61,492.12,1652,-16792,-1676,1,0,0
25563,89890,492.51,492.12,3112,-14604,-2156,1,0,0
25597,89889,492.61,492.13,2560,-15624,-2456,1,0,0
25633,89889,492.61,492.14,2684,-14728,-2956,1,0,0
25668,89889,492.61,492.15,4924,-15940,-1440,1,0,0
25708,89889,492.61,492.16,4148,-15964,-1888,1,0,0
25752,89888,492.7,492.17,2812,-15428,-1872,1,0,0
25786,89888,492.7,492.17,2364,-17824,-2072,1,0,0
25821,89888,492.7,492.18,2744,-19224,-1660,1,0,0
25854,89888,492.7,492.19,3632,-17368,-1936,1,0,0
25888,89888,492.7,492.2,3472,-17092,-1376,1,0,0
25923,89888,492.7,492.21,952,-16572,-3216,1,0,0
25957,89888,492.7,492.22,-1672,-15068,-1156,1,0,0
25991,89887,492.79,492.23,776,-17808,-3708,1,0,0
26025,89887,492.79,492.24,-2636,-14524,-2084,1,0,0
26063,89887,492.79,492.25,-1736,-13456,-2316,1,0,0
26097,89886,492.89,492.26,-412,-15160,-2384,1,0,0
26131,89886,492.89,492.27,-364,-14368,-3876,1,0,0
26166,89886,492.89,492.28,1692,-13760,-1848,1,0,0
26200,89886,492.89,492.29,2104,-13192,-2792,1,0,0
26233,89887,492.79,492.29,2180,-12916,-632,1,0,0
26267,89887,492.79,492.3,3288,-15020,-544,1,0,0
26302,89888,492.7,492.31,2068,-12784,-1228,1,0,0
26336,89888,492.7,492.31,3288,-16444,-48,1,0,0
26374,89888,492.7,492.32,2228,-13220,-96,1,0,0
26407,89887,492.79,492.33,6464,-14280,5772,1,0,0
26441,89887,492.79,492.33,6628,-16784,2776,1,0,0
26476,89886,492.89,492.34,1808,-13208,104,1,0,0
26510,89886,492.89,492.35,5236,-17056,4232,1,0,0
26544,89886,492.89,492.36,5992,-16980,1084,1,0,0
26577,89886,492.89,492.37,1724,-16880,604,1,0,0
26612,89886,492.89,492.37,3968,-18680,1412,1,0,0
26646,89886,492.89,492.38,2000,-17368,88,1,0,0
26680,89886,492.89,492.39,852,-17700,-396,1,0,0
26718,89886,492.89,492.4,1676,-17728,-876,1,0,0
26752,89886,492.89,492.4,1316,-16828,-972,1,0,0
26785,89887,492.79,492.41,-728,-16492,-2212,1,0,0
26820,89886,492.89,492.42,612,-16864,-1400,1,0,0
26854,89886,492.89,492.42,1576,-16888,-844,1,0,0
26888,89886,492.89,492.43,68,-16344,-976,1,0,0
26921,89885,492.98,492.44,1000,-16000,-540,1,0,0
26956,89885,492.98,492.44,1672,-18292,-528,1,0,0
26990,89884,493.07,492.45,1040,-16560,-228,1,0,0
27024,89884,493.07,492.46,2092,-15120,-492,1,0,0
27062,89884,493.07,492.47,2288,-15256,-708,1,0,0
27096,89884,493.07,492.48,3708,-14968,480,1,0,0
27129,89884,493.07,492.49,2200,-14628,-800,1,0,0
27164,89884,493.07,492.5,1596,-15776,-692,1,0,0
27198,89884,493.07,492.5,2016,-17344,-388,1,0,0
27232,89885,492.98,492.51,1344,-15900,-104,1,0,0
27266,89885,492.98,492.52,556,-16740,-1028,1,0,0
27300,89886,492.89,492.52,716,-18196,-680,1,0,0
27334,89885,492.98,492.53,4,-18096,-844,1,0,0
27372,89886,492.89,492.53,-760,-18532,-1388,1,0,0
27406,89886,492.89,492.54,-200,-16664,-1236,1,0,0
27440,89886,492.89,492.54,-20,-17480,-636,1,0,0
27473,89886,492.89,492.55,936,-17752,-248,1,0,0
27508,89885,492.98,492.55,684,-16672,-412,1,0,0
27542,89885,492.98,492.56,312,-16240,-888,1,0,0
27576,89885,492.98,492.56,536,-17000,-420,1,0,0
27610,89885,492.98,492.57,932,-16768,-404,1,0,0
27653,89885,492.98,492.58,1036,-16996,-1016,1,0,0
27686,89885,492.98,492.58,1212,-18576,-1044,1,0,0
27724,89885,492.98,492.59,892,-16296,-1168,1,0,0
27767,89884,493.07,492.59,376,-19180,-1740,1,0,0
27802,89884,493.07,492.6,680,-18764,-2132,1,0,0
27836,89884,493.07,492.6,560,-16560,-1888,1,0,0
27870,89884,493.07,492.61,764,-18456,-572,1,0,0
27904,89885,492.98,492.61,100,-16520,-1668,1,0,0
27938,89885,492.98,492.62,520,-17248,-252,1,0,0
27972,89884,493.07,492.63,2312,-19616,1016,1,0,0
28006,89884,493.07,492.63,808,-13956,424,1,0,0
28040,89884,493.07,492.64,1468,-15568,1472,1,0,0
28078,89884,493.07,492.64,2240,-14656,1212,1,0,0
28111,89884,493.07,492.65,2264,-14248,1688,1,0,0
28145,89884,493.07,492.65,1184,-14572,-4,1,0,0
28180,89884,493.07,492.66,804,-12980,-368,1,0,0
28214,89884,493.07,492.66,1820,-14576,1444,1,0,0
28248,89884,493.07,492.67,1668,-13604,1488,1,0,0
28281,89883,493.16,492.67,976,-14636,1192,1,0,0
28315,89883,493.16,492.68,1912,-14108,1892,1,0,0
28350,89883,493.16,492.69,2240,-13072,2932,1,0,0
28384,89884,493.07,492.69,1504,-15264,2372,1,0,0
28422,89883,493.16,492.7,2204,-13320,2772,1,0,0
28455,89884,493.07,492.7,1288,-15348,1184,1,0,0
28489,89883,493.16,492.71,936,-13896,800,1,0,0
28523,89883,493.16,492.71,436,-15416,-232,1,0,0
28557,89883,493.16,492.72,560,-16692,-1208,1,0,0
28592,89883,493.16,492.72,624,-16412,-548,1,0,0
28625,89883,493.16,492.73,124,-18932,-1164,1,0,0
28659,89883,493.16,492.73,1408,-16744,-580,1,0,0
28693,89883,493.16,492.74,1248,-19520,-564,1,0,0
28731,89882,493.26,492.74,-432,-16316,-1956,1,0,0
28765,89882,493.26,492.75,1076,-18352,-620,1,0,0
28800,89882,493.26,492.76,1280,-16416,-940,1,0,0
28833,89882,493.26,492.76,776,-16956,-1164,1,0,0
28867,89882,493.26,492.77,-272,-19444,-1972,1,0,0
28901,89882,493.26,492.77,1588,-16220,-1320,1,0,0
28935,89882,493.26,492.78,2044,-17564,-148,1,0,0
28969,89882,493.26,492.78,964,-15760,-2004,1,0,0
29003,89882,493.26,492.79,1936,-14612,-1820,1,0,0
29037,89883,493.16,492.79,400,-16368,-1872,1,0,0
29075,89882,493.26,492.8,344,-15708,-1908,1,0,0
29109,89882,493.26,492.8,-48,-16404,-2108,1,0,0
29143,89881,493.35,492.81,-720,-17044,-2748,1,0,0
29177,89881,493.35,492.82,-616,-16256,-2432,1,0,0
29211,89881,493.35,492.82,-1024,-16552,-3396,1,0,0
29245,89881,493.35,492.83,228,-15708,-2332,1,0,0
29279,89880,493.44,492.84,280,-17256,-2568,1,0,0
29313,89880,493.44,492.84,924,-16452,-2612,1,0,0
29347,89880,493.44,492.85,148,-18064,-3456,1,0,0
29385,89879,493.53,492.86,-24,-16184,-3356,1,0,0
29419,89878,493.63,492.87,212,-16540,-3412,1,0,0
29453,89878,493.63,492.87,-116,-17984,-3544,1,0,0
29487,89878,493.63,492.88,576,-17680,-3504,1,0,0
29520,89878,493.63,492.89,968,-18436,-2732,1,0,0
29555,89878,493.63,492.9,-244,-20008,-3544,1,0,0
29598,89878,493.63,492.91,1060,-19144,-2128,1,0,0
29632,89877,493.72,492.92,-116,-17120,-3232,1,0,0
29666,89877,493.72,492.93,132,-14752,-2280,1,0,0
29700,89877,493.72,492.94,-1016,-14832,-2516,1,0,0
29737,89877,493.72,492.95,-120,-13328,268,1,0,0
29780,89877,493.72,492.96,-2268,-7116,3748,1,0,0
29815,89877,493.72,492.96,2312,352,-3268,1,0,0
29849,89877,493.72,492.97,-720,28,-456,1,0,0
29883,89878,493.63,492.98,44,308,-1112,1,0,0
29917,89878,493.63,492.99,352,140,-1448,1,0,0
29950,89877,493.72,493,168,-80,-1284,1,0,0
29984,89877,493.72,493.01,168,32,-1364,1,0,0
30018,89877,493.72,493.01,244,-28,-1372,1,0,0
30052,89876,493.81,493.02,216,-188,-1296,1,0,0
30090,89876,493.81,493.03,120,-116,-1328,1,0,0
30124,89876,493.81,493.04,100,-196,-1252,1,0,0
30157,89876,493.81,493.05,148,-104,-1432,1,0,0
30191,89876,493.81,493.06,204,-340,-1320,1,0,0
30225,89876,493.81,493.07,172,-332,-1492,1,0,0
30259,89877,493.72,493.08,76,-324,-1468,1,0,0
30292,89877,493.72,493.09,56,-340,-1460,1,0,0
30326,89877,493.72,493.1,92,-408,-1568,1,0,0
30360,89877,493.72,493.1,-164,-328,-1928,1,0,0
30394,89878,493.63,493.11,-308,-408,-2008,1,0,0
30432,89878,493.63,493.12,-264,-448,-2368,1,0,0
30466,89878,493.63,493.12,12,-432,-3096,1,0,0
30499,89878,493.63,493.13,-312,-576,-3120,1,0,0
30533,89878,493.63,493.13,-688,-504,-3124,1,0,0
30568,89878,493.63,493.14,-892,-392,-3656,1,0,0
30602,89879,493.53,493.15,-1156,-124,-3944,1,0,0
30636,89878,493.63,493.15,-2176,472,-3692,1,0,0
30669,89878,493.63,493.16,-2884,964,-3412,1,0,0
30703,89878,493.63,493.16,-3000,1948,-3828,1,0,0
30737,89878,493.63,493.17,-3164,1692,-4500,1,0,0
30775,89879,493.53,493.17,-5048,1208,-4080,1,0,0
30809,89880,493.44,493.18,-5204,1640,-4676,1,0,0
30842,89881,493.35,493.18,-5404,2224,-3132,1,0,0
30876,89881,493.35,493.18,-5108,2680,-1748,1,0,0
30910,89881,493.35,493.18,-3304,2756,-668,1,0,0
30944,89883,493.16,493.18,-2196,2576,-204,1,0,0
30978,89884,493.07,493.18,-2960,3052,644,1,0,0
31011,89884,493.07,493.18,1964,2800,-64,1,0,0
31044,89885,492.98,493.18,3168,2860,-1096,1,0,0
31078,89886,492.89,493.17,4164,3168,588,1,0,0
31116,89887,492.79,493.17,5240,1980,168,1,0,0
31150,89888,492.7,493.16,6224,1656,-1184,1,0,0
31183,89890,492.51,493.16,6812,1048,-3364,1,0,0
31217,89890,492.51,493.15,6604,304,-3372,1,0,0
31250,89892,492.33,493.14,6112,-296,-2280,1,0,0
31284,89893,492.24,493.13,5592,-332,-2668,1,0,0
31318,89894,492.14,493.12,6372,100,-2480,1,0,0
31351,89895,492.05,493.11,7232,-1196,-1668,1,0,0
31385,89897,491.86,493.09,7228,-2112,-2760,1,0,0
31419,89898,491.77,493.08,7072,-1300,-1996,1,0,0
31457,89899,491.68,493.06,7912,-808,-2992,1,0,0
31491,89900,491.59,493.04,8196,-244,-3664,1,0,0
31524,89902,491.4,493.02,8408,252,-3968,1,0,0
31568,89903,491.31,493,8928,1600,-2976,1,0,0
31602,89905,491.12,492.98,9132,2624,-2580,1,0,0
31636,89907,490.94,492.95,32767,32767,32767,1,0,0
31671,89822,498.83,493.03,-32768,13260,-28916,1,0,0
31705,89762,504.4,493.21,-32768,32767,-32768,1,0,0
