Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime
82479,89845,496.69,496.91,-2844,-16044,-1452,1,0,0
82509,89845,496.69,496.91,-3104,-16220,-1600,1,0,0
82541,89846,496.6,496.91,-3412,-16156,-1476,1,0,0
82573,89846,496.6,496.91,-2812,-15648,-1296,1,0,0
82605,89846,496.6,496.9,-3000,-15968,-1568,1,0,0
82635,89846,496.6,496.9,-3024,-16204,-2112,1,0,0
82671,89846,496.6,496.9,-1268,-14732,-1716,1,0,0
82703,89846,496.6,496.9,-792,-13836,-644,1,0,0
82734,89845,496.69,496.9,-2932,-15764,-1092,1,0,0
82765,89844,496.78,496.9,-3848,-16476,-1796,1,0,0
82797,89844,496.78,496.9,-4024,-17036,-1480,1,0,0
82828,89844,496.78,496.9,-3460,-17404,-2316,1,0,0
82860,89844,496.78,496.9,-2188,-17548,-2432,1,0,0
82891,89844,496.78,496.9,-1548,-17616,-2096,1,0,0
82922,89844,496.78,496.9,-1696,-16820,-2144,1,0,0
82958,89844,496.78,496.9,-1980,-15796,-1248,1,0,0
82989,89843,496.88,496.9,-2600,-15572,-1244,1,0,0
83020,89843,496.88,496.9,-2940,-15292,-1076,1,0,0
83052,89842,496.97,496.9,-2776,-15764,-1248,1,0,0
83084,89842,496.97,496.9,-2872,-15980,-1688,1,0,0
83115,89842,496.97,496.9,-2404,-15812,-1960,1,0,0
83146,89842,496.97,496.9,-2148,-15840,-1700,1,0,0
83192,89843,496.88,496.9,-2536,-15748,-1492,1,0,0
83223,89842,496.97,496.9,-2324,-15292,-1264,1,0,0
83259,89842,496.97,496.9,-2392,-14860,-1004,1,0,0
83291,89842,496.97,496.9,-2136,-15204,-920,1,0,0
83321,89842,496.97,496.9,-2104,-15656,-1216,1,0,0
83353,89841,497.06,496.9,-2200,-16004,-1136,1,0,0
83385,89841,497.06,496.9,-1944,-16032,-1212,1,0,0
83416,89842,496.97,496.9,-1992,-15944,-1028,1,0,0
83447,89841,497.06,496.9,-2700,-16208,-1256,1,0,0
83479,89841,497.06,496.9,-2888,-16436,-1284,1,0,0
83510,89842,496.97,496.9,-2816,-16268,-1208,1,0,0
83542,89842,496.97,496.9,-2532,-15920,-956,1,0,0
83576,89842,496.97,496.9,-2648,-15720,-644,1,0,0
83608,89842,496.97,496.9,-2860,-15748,-624,1,0,0
83640,89842,496.97,496.9,-3344,-16160,-600,1,0,0
83671,89841,497.06,496.9,-3776,-16512,-1296,1,0,0
83702,89841,497.06,496.9,-3444,-16244,-1424,1,0,0
83734,89842,496.97,496.9,-2552,-15528,-1156,1,0,0
83766,89842,496.97,496.91,-2088,-15440,-796,1,0,0
83796,89842,496.97,496.91,-2044,-15684,-964,1,0,0
83828,89841,496.97,496.91,-2648,-15664,-420,1,0,0
83872,89841,497.06,496.91,-3600,-15816,-68,1,0,0
83904,89841,497.06,496.91,-3828,-16192,-168,1,0,0
83935,89841,497.06,496.91,-4100,-16676,-816,1,0,0
83966,89841,497.06,496.91,-3316,-16480,-1116,1,0,0
83998,89842,496.97,496.91,-2584,-16056,-980,1,0,0
84029,89841,497.06,496.91,-2764,-16104,-1708,1,0,0
84061,89841,497.06,496.91,-2172,-15892,-1856,1,0,0
84092,89841,497.06,496.91,-2076,-15636,-1984,1,0,0
84124,89842,496.97,496.91,-2472,-15880,-2052,1,0,0
84155,89842,496.97,496.91,-2984,-16056,-2080,1,0,0
84185,89842,496.97,496.91,-2780,-16184,-1976,1,0,0
84215,89842,496.97,496.91,-2736,-16008,-2084,1,0,0
84247,89842,496.97,496.91,-2704,-15832,-1620,1,0,0
84279,89843,496.88,496.91,-2456,-15572,-1752,1,0,0
84310,89843,496.88,496.91,-2260,-15812,-1500,1,0,0
84341,89843,496.88,496.91,-2348,-15548,-1484,1,0,0
84373,89843,496.88,496.91,-2176,-15676,-1376,1,0,0
84404,89843,496.88,496.91,-2160,-15588,-1388,1,0,0
84435,89843,496.88,496.91,-2600,-16080,-1528,1,0,0
84471,89842,496.97,496.91,-2688,-16180,-1824,1,0,0
84502,89841,497.06,496.91,-2632,-16600,-1668,1,0,0
84534,89841,497.06,496.91,-3280,-17024,-1684,1,0,0
84566,89842,496.97,496.91,-3352,-16784,-1776,1,0,0
84596,89842,496.97,496.91,-2480,-16204,-1612,1,0,0
84628,89841,497.06,496.91,-3128,-16884,-1116,1,0,0
84660,89841,497.06,496.91,-3968,-17328,-1100,1,0,0
84690,89841,497.06,496.91,-2516,-15712,-976,1,0,0
84722,89841,497.06,496.91,-2504,-14460,812,1,0,0
84757,89841,497.06,496.92,-3188,-14496,1052,1,0,0
84789,89841,497.06,496.92,-2328,-14500,148,1,0,0
84820,89841,497.06,496.92,-3172,-14572,1296,1,0,0
84851,89840,497.16,496.92,-2172,-15180,200,1,0,0
84883,89840,497.16,496.92,-1552,-16284,-1648,1,0,0
84928,89840,497.16,496.92,-2064,-17240,-2584,1,0,0
84960,89840,497.16,496.92,-1084,-16048,-2536,1,0,0
84992,89839,497.25,496.92,508,-14232,-1944,1,0,0
85022,89840,497.16,496.92,-116,-12812,-1104,1,0,0
85054,89840,497.16,496.92,-820,-13592,-1368,1,0,0
85089,89839,497.25,496.92,-1600,-14872,-2096,1,0,0
85121,89840,497.16,496.93,-1112,-14604,-2240,1,0,0
85152,89840,497.16,496.93,-2040,-15600,-1612,1,0,0
85183,89840,497.16,496.93,-2480,-17120,-3108,1,0,0
85215,89839,497.25,496.93,-1852,-17732,-4640,1,0,0
85246,89839,497.25,496.93,-348,-16960,-4404,1,0,0
85277,89840,497.16,496.93,-500,-16800,-4084,1,0,0
85309,89840,497.16,496.93,-1328,-16816,-4124,1,0,0
85341,89841,497.06,496.93,-3204,-17116,-1860,1,0,0
85376,89842,496.97,496.93,1236,-14928,-1152,1,0,0
85407,89842,496.97,496.93,-1704,-15364,-3932,1,0,0
85438,89842,496.97,496.93,-1500,-14920,-3752,1,0,0
85470,89842,496.97,496.93,-964,-14836,-3652,1,0,0
85501,89841,497.06,496.93,-2032,-15652,-3324,1,0,0
85532,89841,497.06,496.93,-816,-16668,-3476,1,0,0
85564,89841,497.06,496.93,-412,-16416,-2844,1,0,0
85596,89840,497.16,496.93,-476,-15884,-3436,1,0,0
85626,89840,497.16,496.94,-56,-17072,-3528,1,0,0
85662,89840,497.16,496.94,-176,-17068,-2880,1,0,0
85702,89840,497.16,496.94,-216,-17172,-4320,1,0,0
85734,89841,497.06,496.94,276,-17836,-3584,1,0,0
85765,89841,497.06,496.94,-1652,-17508,-3148,1,0,0
85796,89841,497.06,496.94,-1216,-17304,-3780,1,0,0
85827,89841,497.06,496.94,-1036,-17508,-3176,1,0,0
85859,89841,497.06,496.94,-928,-17652,-2544,1,0,0
85891,89841,497.06,496.94,-672,-16708,-2192,1,0,0
85921,89841,497.06,496.94,-436,-16676,-2024,1,0,0
85953,89841,497.06,496.94,-540,-18144,-1672,1,0,0
85988,89841,497.06,496.94,-420,-18224,-1588,1,0,0
86020,89840,497.16,496.94,-832,-18204,-1704,1,0,0
86050,89840,497.16,496.94,-876,-16512,-1744,1,0,0
86082,89841,497.06,496.94,-824,-16716,-1492,1,0,0
86114,89840,497.16,496.94,-20,-16356,-1352,1,0,0
86145,89840,497.16,496.94,-548,-15688,-832,1,0,0
86176,89840,497.16,496.95,-564,-15932,-1328,1,0,0
86207,89839,497.25,496.95,-268,-16148,-1756,1,0,0
86239,89840,497.16,496.95,-520,-16188,-1648,1,0,0
86274,89840,497.16,496.95,-516,-15232,-1572,1,0,0
86305,89840,497.16,496.95,184,-13628,-624,1,0,0
86336,89840,497.16,496.95,488,-12948,416,1,0,0
86368,89839,497.25,496.95,568,-14712,-292,1,0,0
86398,89839,497.25,496.95,-108,-15344,-2136,1,0,0
86430,89839,497.25,496.95,368,-13804,-40,1,0,0
86461,89839,497.25,496.95,-56,-13340,-144,1,0,0
86493,89839,497.25,496.96,-180,-12916,-220,1,0,0
86524,89838,497.34,496.96,-804,-13756,28,1,0,0
86555,89838,497.34,496.96,672,-13412,-516,1,0,0
86590,89838,497.34,496.96,-1176,-15928,-596,1,0,0
86636,89838,497.34,496.96,-2904,-18464,-1740,1,0,0
86667,89838,497.34,496.96,-2068,-17144,-1696,1,0,0
86699,89838,497.34,496.96,-2352,-17568,-920,1,0,0
86730,89839,497.25,496.97,-1948,-18128,-1260,1,0,0
86761,89839,497.25,496.97,-1720,-18072,-1904,1,0,0
86793,89838,497.34,496.97,-1776,-18092,-1944,1,0,0
86824,89838,497.34,496.97,-1840,-17672,-1836,1,0,0
86855,89839,497.25,496.97,-2060,-16796,-1740,1,0,0
86887,89840,497.16,496.97,-3112,-17092,-1588,1,0,0
86922,89839,497.25,496.97,-2464,-17508,-2692,1,0,0
86953,89839,497.25,496.97,-2140,-17516,-2668,1,0,0
86984,89839,497.25,496.97,-3192,-16944,-2328,1,0,0
87016,89839,497.25,496.98,-2340,-15540,-2472,1,0,0
87048,89839,497.25,496.98,-1956,-14376,-1864,1,0,0
87078,89840,497.16,496.98,-1604,-14464,-1900,1,0,0
87110,89839,497.25,496.98,-244,-14792,-2288,1,0,0
87141,89839,497.25,496.98,-1096,-15424,-1968,1,0,0
87173,89839,497.25,496.98,-1992,-16508,-1572,1,0,0
87207,89839,497.25,496.98,-1440,-16368,-1076,1,0,0
87239,89840,497.16,496.98,-2076,-17112,-1400,1,0,0
87271,89840,497.16,496.98,-2452,-16820,-2076,1,0,0
87302,89839,497.25,496.98,-1612,-16308,-2360,1,0,0
87333,89840,497.16,496.98,-1472,-16400,-1292,1,0,0
87365,89840,497.16,496.99,-2352,-15928,-772,1,0,0
87396,89840,497.16,496.99,-2656,-16036,-504,1,0,0
87428,89841,497.06,496.99,-1764,-16068,-976,1,0,0
87458,89840,497.16,496.99,-1672,-17412,-3020,1,0,0
87502,89840,497.16,496.99,-744,-16808,-4044,1,0,0
87534,89839,497.25,496.99,-620,-16604,-3232,1,0,0
87566,89839,497.25,496.99,-2220,-15540,-972,1,0,0
87597,89839,497.25,496.99,-1972,-15320,4,1,0,0
87628,89839,497.25,496.99,-1012,-15832,-192,1,0,0
87659,89839,497.25,496.99,-544,-16148,-2040,1,0,0
87691,89839,497.25,496.99,-1920,-16500,-2584,1,0,0
87721,89839,497.25,497,-1364,-16184,-1232,1,0,0
87753,89840,497.16,497,-792,-15920,-1828,1,0,0
87784,89839,497.25,497,-1764,-16564,-1912,1,0,0
87820,89839,497.25,497,-1344,-16964,-2780,1,0,0
87851,89839,497.25,497,-524,-16576,-3688,1,0,0
87882,89839,497.25,497,-1160,-15928,-2536,1,0,0
87914,89840,497.16,497,-3108,-15212,92,1,0,0
87945,89839,497.25,497,-3692,-15884,-68,1,0,0
87975,89839,497.25,497,-1384,-16404,-2140,1,0,0
88007,89839,497.25,497,504,-15920,-3736,1,0,0
88039,89838,497.34,497,-148,-14856,-3300,1,0,0
88070,89839,497.25,497.01,-2124,-14976,252,1,0,0
88104,89838,497.34,497.01,-328,-16656,-2416,1,0,0
88136,89839,497.25,497.01,208,-15908,-3648,1,0,0
88167,89839,497.25,497.01,-328,-17112,-228,1,0,0
88199,89839,497.25,497.01,-1932,-16936,-2128,1,0,0
88229,89839,497.25,497.01,-1148,-16908,-2944,1,0,0
88261,89839,497.25,497.01,-1752,-15052,-1284,1,0,0
88293,89839,497.25,497.01,-2320,-15600,-168,1,0,0
88324,89838,497.34,497.01,-1752,-15348,-2324,1,0,0
88370,89838,497.34,497.02,-1588,-13768,-2104,1,0,0
88400,89837,497.43,497.02,-2156,-15284,-2072,1,0,0
88435,89837,497.43,497.02,-1184,-16144,-3208,1,0,0
88467,89838,497.34,497.02,-756,-15616,-3528,1,0,0
88499,89838,497.34,497.02,-1280,-13620,-3664,1,0,0
88529,89838,497.34,497.02,-2760,-17112,-3696,1,0,0
88561,89838,497.34,497.02,-1700,-15484,-4720,1,0,0
88592,89838,497.34,497.03,-684,-15376,-3568,1,0,0
88624,89838,497.34,497.03,-1296,-17292,-3236,1,0,0
88654,89839,497.25,497.03,-1876,-17952,-5224,1,0,0
88686,89838,497.34,497.03,-1708,-16144,-5636,1,0,0
88721,89838,497.34,497.03,-2312,-15252,-2408,1,0,0
88753,89838,497.34,497.03,-1624,-14432,-2476,1,0,0
88783,89837,497.43,497.03,296,-16748,-4912,1,0,0
88815,89837,497.43,497.04,-1360,-15528,-4644,1,0,0
88846,89837,497.43,497.04,-1096,-16564,-3720,1,0,0
88878,89837,497.43,497.04,-2524,-15376,-3464,1,0,0
88908,89837,497.43,497.04,-3744,-14936,-2508,1,0,0
88940,89837,497.43,497.04,-3884,-14916,-2560,1,0,0
88972,89836,497.53,497.04,-2616,-16140,-3704,1,0,0
89007,89836,497.53,497.05,-1532,-16004,-3632,1,0,0
89037,89836,497.53,497.05,-2828,-16632,-4176,1,0,0
89069,89836,497.53,497.05,-2408,-16176,-3876,1,0,0
89100,89836,497.53,497.05,-1920,-15556,-4920,1,0,0
89132,89837,497.43,497.05,-2608,-14948,-3968,1,0,0
89163,89836,497.53,497.06,-1652,-13324,-4468,1,0,0
89194,89837,497.43,497.06,-2204,-16120,-2256,1,0,0
89226,89837,497.43,497.06,-572,-15908,-2908,1,0,0
89256,89837,497.43,497.06,-1336,-16336,-3040,1,0,0
89288,89837,497.43,497.06,-2036,-17176,-3356,1,0,0
89332,89837,497.43,497.06,204,-12048,-5644,1,0,0
89363,89837,497.43,497.07,-5472,-17972,472,1,0,0
89395,89836,497.53,497.07,-4728,-17364,-4116,1,0,0
89425,89836,497.53,497.07,-7452,-11708,1964,1,0,0
89457,89836,497.53,497.07,-2076,-18248,-2928,1,0,0
89488,89836,497.53,497.07,-3788,-17344,-4896,1,0,0
89520,89836,497.53,497.08,-5132,-16168,-2568,1,0,0
89550,89836,497.53,497.08,-4728,-15192,-2972,1,0,0
89582,89836,497.53,497.08,-6556,-16212,-1244,1,0,0
89617,89836,497.53,497.08,-4980,-16940,-2504,1,0,0
89649,89836,497.53,497.09,-4760,-15612,-172,1,0,0
89679,89835,497.62,497.09,-5820,-15452,-1432,1,0,0
89711,89835,497.62,497.09,-6632,-16500,-1392,1,0,0
89742,89835,497.62,497.09,-6860,-17868,-1512,1,0,0
89774,89835,497.62,497.1,-4896,-17916,-2896,1,0,0
89804,89835,497.62,497.1,-4504,-16368,-2656,1,0,0
89836,89834,497.71,497.1,-6260,-16128,-1080,1,0,0
89867,89835,497.62,497.1,-4876,-15644,-656,1,0,0
89903,89835,497.62,497.11,-4600,-15460,-1240,1,0,0
89933,89835,497.62,497.11,-4144,-16240,-1468,1,0,0
89965,89835,497.62,497.11,-4184,-14764,-1032,1,0,0
89996,89835,497.62,497.11,-4972,-13868,-204,1,0,0
90028,89835,497.62,497.12,-5692,-12660,752,1,0,0
90058,89835,497.62,497.12,-4628,-12296,604,1,0,0
90104,89835,497.62,497.12,-4512,-11312,308,1,0,0
90135,89835,497.62,497.12,-4960,-13232,464,1,0,0
90167,89835,497.62,497.13,-4360,-14404,-872,1,0,0
90198,89835,497.62,497.13,-4652,-15928,-860,1,0,0
90232,89835,497.62,497.13,-4296,-16136,-1112,1,0,0
90263,89835,497.62,497.13,-5292,-16844,-1144,1,0,0
90295,89834,497.71,497.14,-4360,-16252,-1344,1,0,0
90326,89835,497.62,497.14,-4760,-15620,-572,1,0,0
90356,89835,497.62,497.14,-5552,-14616,436,1,0,0
90388,89835,497.62,497.14,-5728,-14744,640,1,0,0
90419,89835,497.62,497.15,-5576,-14548,152,1,0,0
90449,89834,497.71,497.15,-5884,-15840,-412,1,0,0
90481,89834,497.71,497.15,-5512,-15996,-896,1,0,0
90515,89835,497.62,497.16,-4392,-15344,-908,1,0,0
90547,89835,497.62,497.16,-3768,-14652,-880,1,0,0
90577,89835,497.62,497.16,-4356,-14588,-268,1,0,0
90609,89835,497.62,497.16,-5404,-15060,-32,1,0,0
90640,89835,497.62,497.17,-3624,-15404,-932,1,0,0
90671,89835,497.62,497.17,-3120,-15792,-1548,1,0,0
90702,89835,497.62,497.17,-3156,-14064,-240,1,0,0
90733,89836,497.53,497.17,-4416,-14776,1264,1,0,0
90764,89835,497.62,497.17,-5316,-15332,1580,1,0,0
90796,89836,497.53,497.18,-5472,-16872,928,1,0,0
90830,89836,497.53,497.18,-4152,-16020,-320,1,0,0
90861,89836,497.53,497.18,-4580,-15528,-128,1,0,0
90893,89836,497.53,497.18,-4936,-16420,-924,1,0,0
90925,89836,497.53,497.18,-2236,-15052,-600,1,0,0
90956,89835,497.62,497.19,-4204,-14292,596,1,0,0
90987,89835,497.62,497.19,-5132,-15584,544,1,0,0
91019,89835,497.62,497.19,-2800,-15552,-1076,1,0,0
91051,89834,497.71,497.19,-4176,-16948,-1300,1,0,0
91082,89834,497.71,497.2,-2356,-17352,-1796,1,0,0
91126,89835,497.62,497.2,-3604,-17592,-1204,1,0,0
91158,89834,497.71,497.2,-3860,-17064,-1100,1,0,0
91189,89835,497.62,497.21,-3532,-16020,-60,1,0,0
91220,89835,497.62,497.21,-3928,-15900,88,1,0,0
91252,89835,497.62,497.21,-2400,-15248,-192,1,0,0
91283,89835,497.62,497.21,-1108,-15120,-316,1,0,0
91315,89836,497.53,497.21,-1080,-14948,16,1,0,0
91346,89835,497.62,497.22,-2448,-14976,980,1,0,0
91377,89835,497.62,497.22,-2252,-15984,-92,1,0,0
91409,89835,497.62,497.22,-2280,-15628,84,1,0,0
91445,89835,497.62,497.22,-2916,-15312,188,1,0,0
91475,89835,497.62,497.23,-1984,-15120,16,1,0,0
91507,89835,497.62,497.23,-2308,-15364,-240,1,0,0
91539,89835,497.62,497.23,-1340,-15772,-1404,1,0,0
91570,89835,497.62,497.23,-136,-15432,-2452,1,0,0
91601,89835,497.62,497.24,-700,-14704,-664,1,0,0
91633,89835,497.62,497.24,-2828,-15444,564,1,0,0
91664,89835,497.62,497.24,-2200,-18468,-1996,1,0,0
91696,89834,497.71,497.24,-1944,-18444,-2968,1,0,0
91727,89834,497.71,497.25,-928,-17112,-2452,1,0,0
91762,89835,497.62,497.25,-1180,-16176,-1364,1,0,0
91809,89835,497.62,497.25,-240,-17100,-1244,1,0,0
91840,89835,497.62,497.25,-524,-16624,-640,1,0,0
91872,89835,497.62,497.25,-2556,-15084,1056,1,0,0
91904,89835,497.62,497.26,-3824,-15052,1572,1,0,0
91934,89835,497.62,497.26,-1004,-15388,-472,1,0,0
91966,89835,497.62,497.26,228,-15152,-1424,1,0,0
91998,89835,497.62,497.26,-572,-15864,-1216,1,0,0
92029,89835,497.62,497.27,-400,-15288,-1064,1,0,0
92064,89835,497.62,497.27,-224,-15316,-960,1,0,0
92096,89835,497.62,497.27,-1480,-15916,-956,1,0,0
92127,89835,497.62,497.27,164,-15268,-1180,1,0,0
92158,89835,497.62,497.27,300,-15992,-1464,1,0,0
92190,89835,497.62,497.28,260,-15708,-1888,1,0,0
92221,89834,497.71,497.28,-1376,-16872,-1500,1,0,0
92253,89834,497.71,497.28,-1688,-17876,-1208,1,0,0
92284,89834,497.71,497.28,1832,-16172,-3380,1,0,0
92315,89834,497.71,497.29,-1616,-17024,-1440,1,0,0
92347,89834,497.71,497.29,-3916,-17116,-784,1,0,0
92383,89834,497.71,497.29,-3620,-17772,-264,1,0,0
92413,89835,497.62,497.29,-4300,-17804,-756,1,0,0
92445,89834,497.71,497.3,-4352,-17364,-668,1,0,0
92477,89834,497.71,497.3,-2856,-16612,-1304,1,0,0
92508,89834,497.71,497.3,-2704,-16408,-1048,1,0,0
92539,89835,497.62,497.3,-2960,-16184,-1328,1,0,0
92571,89835,497.62,497.3,-5552,-16560,-404,1,0,0
92603,89835,497.62,497.31,-5880,-16080,-172,1,0,0
92634,89835,497.62,497.31,-4776,-15508,-460,1,0,0
92669,89834,497.71,497.31,-3292,-16120,-1576,1,0,0
92700,89834,497.71,497.31,-3164,-15696,-1428,1,0,0
92732,89834,497.71,497.32,-3612,-14940,-604,1,0,0
92764,89834,497.71,497.32,-1860,-14584,-696,1,0,0
92794,89834,497.71,497.32,-3076,-13744,536,1,0,0
92826,89834,497.71,497.32,-3852,-16212,528,1,0,0
92858,89834,497.71,497.33,-1604,-17096,-1760,1,0,0
92890,89835,497.62,497.33,752,-15760,-3116,1,0,0
92920,89834,497.71,497.33,-836,-17444,-2756,1,0,0
92964,89834,497.71,497.33,-2572,-17552,460,1,0,0
92996,89834,497.71,497.34,1632,-14900,-2416,1,0,0
93028,89834,497.71,497.34,-1800,-15872,-1308,1,0,0
93059,89833,497.81,497.34,-1420,-15080,-2452,1,0,0
93090,89834,497.71,497.34,-792,-15092,-2424,1,0,0
93122,89834,497.71,497.35,-4044,-15656,-1716,1,0,0
93153,89834,497.71,497.35,-3388,-16780,-1744,1,0,0
93185,89834,497.71,497.35,-2368,-16336,-2400,1,0,0
93216,89833,497.81,497.35,-2980,-17644,-2552,1,0,0
93248,89834,497.71,497.35,-1132,-17752,-3356,1,0,0
93283,89833,497.81,497.36,-1156,-15548,-2048,1,0,0
93315,89833,497.81,497.36,-2464,-16260,-1160,1,0,0
93346,89834,497.71,497.36,-1500,-18124,-1896,1,0,0
93377,89833,497.81,497.37,-1700,-18904,-3040,1,0,0
93409,89833,497.81,497.37,52,-18808,-1544,1,0,0
93441,89834,497.71,497.37,-472,-14992,-1268,1,0,0
93471,89833,497.81,497.37,-2308,-15432,-492,1,0,0
93503,89833,497.81,497.38,-2416,-16620,-2076,1,0,0
93549,89833,497.81,497.38,-1128,-14988,-1876,1,0,0
93585,89833,497.81,497.38,-3936,-18692,-1668,1,0,0
93616,89833,497.81,497.38,-4744,-19368,92,1,0,0
93647,89833,497.81,497.39,-3560,-16372,420,1,0,0
93679,89833,497.81,497.39,-4544,-15024,2148,1,0,0
93710,89833,497.81,497.39,-3312,-14220,1296,1,0,0
93742,89833,497.81,497.4,-3000,-13672,1232,1,0,0
93773,89832,497.9,497.4,-1888,-13296,616,1,0,0
93804,89832,497.9,497.4,-2044,-14996,1764,1,0,0
93836,89832,497.9,497.41,-2044,-15384,1212,1,0,0
93867,89832,497.9,497.41,-1628,-15036,1352,1,0,0
93902,89832,497.9,497.41,-3868,-15156,1992,1,0,0
93934,89831,497.99,497.42,-2852,-13024,2924,1,0,0
93965,89831,497.99,497.42,-3732,-13344,1916,1,0,0
93997,89830,498.08,497.42,-2448,-15952,1164,1,0,0
94027,89830,498.08,497.43,540,-16120,136,1,0,0
94059,89829,498.18,497.43,-240,-15400,-44,1,0,0
94091,89829,498.18,497.44,-1676,-15812,688,1,0,0
94121,89830,498.08,497.44,-412,-17744,-292,1,0,0
94153,89829,498.18,497.45,156,-16136,-816,1,0,0
94188,89829,498.18,497.45,-1728,-15080,980,1,0,0
94220,89829,498.18,497.46,-1084,-16676,224,1,0,0
94251,89828,498.27,497.46,-1516,-17436,-1000,1,0,0
94282,89829,498.18,497.47,-1016,-16580,-1152,1,0,0
94314,89829,498.18,497.47,-2284,-15820,-656,1,0,0
94345,89829,498.18,497.48,-2272,-15436,-592,1,0,0
94376,89829,498.18,497.48,-1432,-15448,-888,1,0,0
94408,89829,498.18,497.49,-2340,-14576,-436,1,0,0
94439,89829,498.18,497.5,-2604,-14480,428,1,0,0
94471,89830,498.08,497.5,-2584,-13724,600,1,0,0
94505,89829,498.18,497.5,-2500,-13712,1124,1,0,0
94537,89829,498.18,497.51,-2080,-13680,2208,1,0,0
94568,89829,498.18,497.51,-2196,-14440,1340,1,0,0
94600,89829,498.18,497.52,-2528,-13644,640,1,0,0
94631,89830,498.18,497.52,-1412,-14348,-356,1,0,0
94662,89830,498.08,497.53,-340,-13136,-576,1,0,0
94694,89830,498.08,497.53,-1876,-13472,-744,1,0,0
94725,89830,498.08,497.54,-176,-14840,-2976,1,0,0
94756,89830,498.08,497.54,900,-15504,-4504,1,0,0
94800,89830,498.08,497.55,-4788,-15132,-1652,1,0,0
94832,89830,498.08,497.55,-3232,-14916,-2092,1,0,0
94864,89830,498.08,497.55,-620,-15816,-4988,1,0,0
94895,89830,498.08,497.56,-3788,-15120,-3124,1,0,0
94926,89831,497.99,497.56,-1028,-14240,-4008,1,0,0
94957,89831,497.99,497.57,-1692,-14712,-4508,1,0,0
94989,89831,497.99,497.57,-3240,-13228,-3396,1,0,0
95021,89831,497.99,497.57,-176,-11492,-3980,1,0,0
95051,89831,497.99,497.58,-2632,-10060,-3392,1,0,0
95083,89831,497.99,497.58,-2760,-13224,-4492,1,0,0
95118,89832,497.9,497.58,-6536,-15616,-1488,1,0,0
