Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime15285,89707.00,509.51,446.57,0,16428,-864,1,0,0
15310,89707.00,509.51,501.67,220,1024,15544,1,0,0
15335,89707.00,509.51,506.13,144,-244,13968,1,0,0
15361,89707.00,509.51,507.44,172,-1076,14504,1,0,0
15385,89707.00,509.51,508.04,-324,-1828,15744,1,0,0
15411,89707.00,509.51,508.38,-332,-2664,16092,1,0,0
15435,89706.00,509.60,508.61,-68,-2912,14724,1,0,0
15461,89706.00,509.60,508.77,164,-3272,13928,1,0,0
15485,89706.00,509.60,508.89,-144,-3612,15104,1,0,0
15515,89707.00,509.51,508.97,-412,-4168,15620,1,0,0
15540,89707.00,509.51,509.03,-328,-4888,14396,1,0,0
15565,89707.00,509.51,509.08,-240,-4684,13808,1,0,0
15591,89708.00,509.42,509.11,0,-4904,13376,1,0,0
15617,89708.00,509.42,509.14,-348,-5644,14456,1,0,0
15642,89708.00,509.42,509.16,-552,-5876,15264,1,0,0
15668,89708.00,509.42,509.18,-460,-5856,14116,1,0,0
15693,89708.00,509.42,509.20,-24,-5328,13324,1,0,0
15719,89707.00,509.51,509.22,-92,-5772,13456,1,0,0
15744,89707.00,509.51,509.23,-576,-6124,14660,1,0,0
15773,89707.00,509.51,509.25,-980,-6716,15204,1,0,0
15806,89707.00,509.51,509.26,-668,-6648,13372,1,0,0
15832,89706.00,509.60,509.28,-528,-6396,13484,1,0,0
15857,89706.00,509.60,509.30,-568,-6576,13592,1,0,0
15883,89706.00,509.60,509.31,-712,-6920,14432,1,0,0
15907,89706.00,509.60,509.33,-684,-7068,13900,1,0,0
15933,89706.00,509.60,509.34,-784,-7168,14176,1,0,0
15959,89706.00,509.60,509.35,-584,-7064,13676,1,0,0
15983,89706.00,509.60,509.36,-428,-6872,12648,1,0,0
16009,89706.00,509.60,509.37,-668,-7072,13212,1,0,0
16038,89706.00,509.60,509.38,-1068,-7744,14548,1,0,0
16064,89706.00,509.60,509.39,-856,-7536,14128,1,0,0
16089,89706.00,509.60,509.40,-628,-7340,12944,1,0,0
16114,89706.00,509.60,509.40,-416,-7208,12932,1,0,0
16140,89706.00,509.60,509.41,-524,-7308,12836,1,0,0
16164,89706.00,509.60,509.42,-904,-7980,13764,1,0,0
16190,89706.00,509.60,509.42,-1004,-8196,14192,1,0,0
16216,89706.00,509.60,509.43,-780,-7708,13404,1,0,0
16241,89706.00,509.60,509.43,-472,-7348,12352,1,0,0
16271,89707.00,509.51,509.44,-984,-7984,13664,1,0,0
16295,89707.00,509.51,509.44,-1116,-8140,14172,1,0,0
16321,89707.00,509.51,509.44,-972,-7848,13224,1,0,0
16347,89707.00,509.51,509.44,-656,-7752,12760,1,0,0
16372,89707.00,509.51,509.44,-848,-7956,12996,1,0,0
16397,89707.00,509.51,509.45,-892,-8048,13408,1,0,0
16422,89707.00,509.51,509.45,-928,-8068,13508,1,0,0
16448,89707.00,509.51,509.45,-832,-8180,13320,1,0,0
16473,89707.00,509.51,509.45,-836,-8000,12728,1,0,0
16498,89707.00,509.51,509.45,-876,-8184,12892,1,0,0
16528,89708.00,509.42,509.45,-1088,-8348,13464,1,0,0
16553,89708.00,509.42,509.45,-1156,-8624,13164,1,0,0
