Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime23328,89306.00,546.86,547.05,968,10108,-17824,1,0,0
23360,89307.00,546.76,547.05,6128,11100,8944,1,0,0
23392,89307.00,546.76,547.05,6572,11340,8876,1,0,0
23425,89307.00,546.76,547.05,6492,10964,9400,1,0,0
23456,89307.00,546.76,547.05,6796,11384,8580,1,0,0
23488,89307.00,546.76,547.05,6620,12232,8040,1,0,0
23520,89307.00,546.76,547.05,7196,11724,8728,1,0,0
23552,89308.00,546.67,547.05,6944,11456,8340,1,0,0
23583,89308.00,546.67,547.04,6684,11524,8608,1,0,0
23619,89307.00,546.76,547.04,6748,12008,8080,1,0,0
23652,89307.00,546.76,547.04,6704,11792,8124,1,0,0
23684,89307.00,546.76,547.04,6604,11448,8932,1,0,0
23716,89306.00,546.86,547.04,6668,12084,8424,1,0,0
23748,89306.00,546.86,547.04,6332,11984,8036,1,0,0
23780,89306.00,546.86,547.04,6576,12292,8492,1,0,0
23813,89305.00,546.95,547.04,6916,11800,8664,1,0,0
23844,89306.00,546.86,547.04,7672,12224,7820,1,0,0
23877,89306.00,546.86,547.04,6600,10668,8632,1,0,0
23909,89306.00,546.86,547.04,6212,10840,8380,1,0,0
23946,89306.00,546.86,547.04,11144,15456,10992,1,0,0
23977,89306.00,546.86,547.04,8036,10880,8420,1,0,0
24018,89305.00,546.95,547.04,7736,9716,8308,1,0,0
24050,89306.00,546.95,547.04,7428,10680,8936,1,0,0
24082,89306.00,546.86,547.04,7244,11076,8836,1,0,0
24114,89306.00,546.86,547.04,7028,10856,9072,1,0,0
24146,89307.00,546.76,547.04,7152,11020,8888,1,0,0
24178,89308.00,546.67,547.04,7232,10972,8888,1,0,0
24210,89308.00,546.67,547.04,7232,10832,9116,1,0,0
24243,89308.00,546.67,547.04,7284,10772,9180,1,0,0
24279,89308.00,546.67,547.04,7188,10988,8696,1,0,0
24310,89308.00,546.67,547.04,7300,11088,8972,1,0,0
24342,89307.00,546.76,547.04,7328,10968,8836,1,0,0
24375,89308.00,546.67,547.04,7180,10724,9324,1,0,0
24407,89308.00,546.67,547.04,7248,11052,9036,1,0,0
24438,89308.00,546.67,547.03,7080,11232,8636,1,0,0
24471,89308.00,546.67,547.03,6912,11740,8308,1,0,0
24503,89309.00,546.58,547.03,7016,11500,8316,1,0,0
24535,89309.00,546.58,547.03,7148,11304,8576,1,0,0
24566,89309.00,546.58,547.03,7212,11160,8864,1,0,0
24603,89309.00,546.58,547.03,7180,11220,8788,1,0,0
24635,89309.00,546.58,547.03,7060,11360,8616,1,0,0
24668,89309.00,546.58,547.03,7228,11144,8704,1,0,0
24699,89309.00,546.58,547.03,7064,11476,8508,1,0,0
24731,89309.00,546.58,547.03,7136,11356,8608,1,0,0
24764,89309.00,546.58,547.03,7068,11364,8676,1,0,0
24796,89309.00,546.58,547.03,7052,11220,8696,1,0,0
24827,89309.00,546.58,547.02,7008,11432,8468,1,0,0
24860,89309.00,546.58,547.02,6940,11528,8460,1,0,0
24892,89309.00,546.58,547.02,7024,11136,8780,1,0,0
24928,89309.00,546.58,547.02,7116,11244,8560,1,0,0
24961,89309.00,546.58,547.02,7068,11340,8540,1,0,0
24992,89309.00,546.58,547.02,7076,11364,8512,1,0,0
25025,89308.00,546.67,547.02,7064,11212,8580,1,0,0
25057,89308.00,546.67,547.02,7020,11196,8828,1,0,0
25090,89308.00,546.67,547.02,6984,11460,8588,1,0,0
25121,89309.00,546.58,547.02,7104,11440,8424,1,0,0
25153,89309.00,546.58,547.02,6972,11160,8648,1,0,0
25186,89309.00,546.58,547.02,6964,11220,8644,1,0,0
25229,89309.00,546.58,547.01,7052,11348,8892,1,0,0
25262,89309.00,546.58,547.01,7120,11448,8276,1,0,0
25293,89309.00,546.58,547.01,6948,10952,9104,1,0,0
25325,89309.00,546.58,547.01,6880,11008,8996,1,0,0
25358,89309.00,546.58,547.01,7044,11188,8848,1,0,0
25390,89309.00,546.58,547.01,7008,10976,9040,1,0,0
25421,89310.00,546.48,547.01,7104,11024,9032,1,0,0
25453,89310.00,546.48,547.01,6960,11028,8892,1,0,0
25486,89310.00,546.48,547.01,7024,11104,8920,1,0,0
25518,89310.00,546.48,547.01,6996,11104,9044,1,0,0
25553,89310.00,546.48,547.01,6944,11204,8868,1,0,0
25586,89310.00,546.48,547.00,6988,10904,9048,1,0,0
25618,89311.00,546.39,547.00,7024,10800,9096,1,0,0
25650,89311.00,546.39,547.00,6952,10976,8956,1,0,0
25681,89311.00,546.39,547.00,6904,10992,8816,1,0,0
25714,89312.00,546.30,547.00,6916,11276,8728,1,0,0
25746,89311.00,546.39,547.00,6412,11396,9004,1,0,0
25778,89311.00,546.39,547.00,6760,11572,8880,1,0,0
25810,89310.00,546.48,546.99,6752,12260,8632,1,0,0
25842,89310.00,546.48,546.99,6844,12940,6584,1,0,0
25878,89311.00,546.48,546.99,6636,12568,7304,1,0,0
25911,89311.00,546.39,546.99,6536,12500,7500,1,0,0
25951,89311.00,546.39,546.99,6752,12464,7384,1,0,0
25982,89311.00,546.39,546.99,6812,13252,5952,1,0,0
26015,89311.00,546.39,546.99,6684,12396,7404,1,0,0
26047,89311.00,546.39,546.98,6328,12200,8120,1,0,0
26079,89311.00,546.39,546.98,6676,12280,7244,1,0,0
26112,89312.00,546.30,546.98,6364,12672,6568,1,0,0
26143,89312.00,546.30,546.98,6604,12688,7152,1,0,0
26175,89313.00,546.20,546.98,6240,12908,6732,1,0,0
26212,89313.00,546.20,546.98,6920,13284,7108,1,0,0
26244,89312.00,546.30,546.97,6404,13636,7648,1,0,0
26275,89312.00,546.30,546.97,6404,13560,6660,1,0,0
26308,89312.00,546.30,546.97,5988,14388,6284,1,0,0
26340,89312.00,546.30,546.97,5216,14144,4972,1,0,0
26373,89313.00,546.20,546.97,4600,13708,5796,1,0,0
26404,89312.00,546.30,546.96,4220,12788,6116,1,0,0
26436,89312.00,546.30,546.96,3864,15496,4856,1,0,0
26469,89312.00,546.30,546.96,3468,14360,4048,1,0,0
26501,89312.00,546.30,546.96,3400,12852,904,1,0,0
26537,89313.00,546.20,546.96,5708,16664,1784,1,0,0
26569,89313.00,546.20,546.95,5164,16432,-1848,1,0,0
26601,89313.00,546.20,546.95,3084,15024,-4436,1,0,0
26634,89314.00,546.11,546.95,1820,14196,-7772,1,0,0
26665,89314.00,546.11,546.95,3740,18732,-1064,1,0,0
26697,89314.00,546.11,546.94,2632,14436,-6816,1,0,0
26730,89313.00,546.20,546.94,2496,14020,-12192,1,0,0
26762,89313.00,546.20,546.94,-108,14044,-11060,1,0,0
26793,89313.00,546.20,546.94,1332,11656,-11492,1,0,0
26826,89314.00,546.11,546.93,1280,11208,-12324,1,0,0
26856,89314.00,546.11,546.93,1688,9432,-15384,1,0,0
26888,89314.00,546.11,546.93,1592,8804,-14636,1,0,0
26919,89315.00,546.02,546.93,1640,9412,-11560,1,0,0
26951,89315.00,546.02,546.92,1796,6804,-16268,1,0,0
26984,89316.00,545.92,546.92,2576,5084,-15472,1,0,0
27016,89316.00,545.92,546.92,15116,10372,-32768,1,0,0
27047,89316.00,545.92,546.91,6120,5028,-19096,1,0,0
27080,89316.00,545.92,546.91,-2680,4116,-17360,1,0,0
27112,89316.00,545.92,546.90,3044,2040,-20180,1,0,0
27155,89316.00,545.92,546.90,1636,3688,-13840,1,0,0
27188,89316.00,545.92,546.90,14668,2124,-29652,1,0,0
27219,89316.00,545.92,546.89,1600,2716,-18348,1,0,0
27251,89317.00,545.83,546.89,-460,1360,-17092,1,0,0
27284,89317.00,545.83,546.88,836,1420,-16920,1,0,0
27316,89318.00,545.74,546.88,1360,2048,-17128,1,0,0
27347,89318.00,545.74,546.88,1200,736,-18284,1,0,0
27380,89318.00,545.74,546.87,1596,1468,-18128,1,0,0
27412,89318.00,545.74,546.87,1796,2452,-16092,1,0,0
27444,89318.00,545.74,546.86,1284,916,-17836,1,0,0
27481,89318.00,545.74,546.86,1540,1472,-18296,1,0,0
27512,89317.00,545.83,546.85,1608,380,-17956,1,0,0
27544,89317.00,545.83,546.85,1496,1980,-17380,1,0,0
27577,89316.00,545.92,546.84,1116,736,-17188,1,0,0
27609,89317.00,545.83,546.84,608,1304,-16436,1,0,0
27641,89317.00,545.83,546.83,888,1996,-16676,1,0,0
27673,89317.00,545.83,546.83,948,2848,-16876,1,0,0
27705,89317.00,545.83,546.82,-2668,7732,-12060,1,0,0
27738,89316.00,545.92,546.82,13212,5656,-26976,1,0,0
27769,89317.00,545.83,546.81,-2760,3928,-13908,1,0,0
27799,89317.00,545.83,546.81,-224,3820,-16368,1,0,0
27832,89317.00,545.83,546.80,448,3756,-16776,1,0,0
27864,89318.00,545.74,546.80,1336,3600,-17564,1,0,0
27895,89318.00,545.74,546.79,1448,3704,-17644,1,0,0
27935,89318.00,545.74,546.78,1224,3740,-17416,1,0,0
27968,89317.00,545.83,546.78,1112,3792,-17468,1,0,0
28000,89317.00,545.83,546.77,1280,3704,-17484,1,0,0
28032,89317.00,545.83,546.77,1032,3644,-17408,1,0,0
28064,89317.00,545.83,546.76,1088,3632,-17556,1,0,0
28100,89317.00,545.83,546.76,1196,3772,-17416,1,0,0
28132,89317.00,545.83,546.75,1004,3712,-17292,1,0,0
28164,89317.00,545.83,546.75,1164,3704,-17420,1,0,0
28196,89317.00,545.83,546.74,1160,3788,-17240,1,0,0
28228,89317.00,545.83,546.73,1212,3708,-17340,1,0,0
28260,89317.00,545.83,546.73,1064,3816,-17336,1,0,0
28293,89317.00,545.83,546.72,1184,3724,-17328,1,0,0
28324,89317.00,545.83,546.72,1212,3776,-17524,1,0,0
28356,89317.00,545.83,546.71,1164,3644,-17280,1,0,0
28388,89316.00,545.92,546.71,1140,3732,-17484,1,0,0
28425,89315.00,546.02,546.70,1204,3684,-17440,1,0,0
28466,89315.00,546.02,546.70,1216,3720,-17344,1,0,0
28496,89316.00,545.92,546.69,1152,3688,-17340,1,0,0
28527,89316.00,545.92,546.69,1164,3820,-17300,1,0,0
28558,89315.00,546.02,546.68,1180,3628,-17308,1,0,0
28589,89315.00,546.02,546.68,1136,3744,-17424,1,0,0
28619,89315.00,546.02,546.67,1300,3792,-17328,1,0,0
28650,89315.00,546.02,546.67,1144,3796,-17392,1,0,0
28681,89315.00,546.02,546.66,1160,3648,-17536,1,0,0
28716,89314.00,546.11,546.66,1236,3744,-17384,1,0,0
28746,89314.00,546.11,546.65,1072,3748,-17356,1,0,0
28777,89314.00,546.11,546.65,1136,3760,-17420,1,0,0
28808,89314.00,546.11,546.65,1156,3708,-17444,1,0,0
28838,89314.00,546.11,546.64,1136,3852,-17364,1,0,0
28869,89313.00,546.20,546.64,1148,3724,-17488,1,0,0
28900,89313.00,546.20,546.64,1188,3700,-17416,1,0,0
28931,89314.00,546.11,546.63,1144,3732,-17324,1,0,0
28961,89314.00,546.11,546.63,1108,3728,-17420,1,0,0
28992,89314.00,546.11,546.62,1316,3768,-17468,1,0,0
29027,89314.00,546.11,546.62,1168,3876,-17476,1,0,0
29058,89313.00,546.20,546.62,1160,3692,-17212,1,0,0
29088,89313.00,546.20,546.61,1268,3752,-17644,1,0,0
29119,89314.00,546.11,546.61,1132,3644,-17348,1,0,0
29150,89314.00,546.11,546.61,1112,3768,-17408,1,0,0
29180,89313.00,546.20,546.60,1056,3728,-17340,1,0,0
29211,89313.00,546.20,546.60,1236,3856,-17508,1,0,0
29242,89314.00,546.11,546.60,1072,3588,-17444,1,0,0
29273,89314.00,546.11,546.59,1244,3636,-17444,1,0,0
29303,89314.00,546.11,546.59,1080,3656,-17340,1,0,0
29338,89314.00,546.11,546.59,1048,3740,-17520,1,0,0
29369,89314.00,546.11,546.58,1228,3756,-17388,1,0,0
29400,89314.00,546.11,546.58,1024,3676,-17468,1,0,0
29430,89314.00,546.11,546.58,968,3720,-17500,1,0,0
29461,89314.00,546.11,546.57,1204,3724,-17432,1,0,0
29492,89314.00,546.11,546.57,1028,3716,-17248,1,0,0
29522,89314.00,546.11,546.57,1080,3756,-17392,1,0,0
29553,89314.00,546.11,546.56,1260,3780,-17356,1,0,0
29584,89314.00,546.11,546.56,1144,3732,-17448,1,0,0
29619,89314.00,546.11,546.56,1576,3688,-17620,1,0,0
29649,89314.00,546.11,546.55,1140,3828,-17292,1,0,0
29680,89314.00,546.11,546.55,528,3380,-16548,1,0,0
29711,89314.00,546.11,546.55,1104,3816,-17500,1,0,0
29742,89315.00,546.02,546.54,1128,3744,-17280,1,0,0
29772,89315.00,546.02,546.54,1232,3808,-17504,1,0,0
29803,89314.00,546.11,546.53,1244,3880,-17348,1,0,0
29834,89314.00,546.11,546.53,1196,3792,-17388,1,0,0
29864,89314.00,546.11,546.53,1204,3796,-17260,1,0,0
29895,89314.00,546.11,546.52,1304,3660,-17488,1,0,0
29930,89314.00,546.11,546.52,1184,3740,-17316,1,0,0
29961,89314.00,546.11,546.52,1276,3836,-17496,1,0,0
29991,89315.00,546.02,546.51,1028,3736,-17300,1,0,0
30022,89315.00,546.02,546.51,1184,3796,-17320,1,0,0
30053,89315.00,546.02,546.51,1080,3584,-17248,1,0,0
30084,89315.00,546.02,546.50,1084,3784,-17552,1,0,0
30114,89314.00,546.11,546.50,1096,3416,-17440,1,0,0
30145,89314.00,546.11,546.50,916,3456,-17120,1,0,0
30185,89314.00,546.11,546.49,1004,3480,-17524,1,0,0
30216,89314.00,546.11,546.49,1300,3732,-17464,1,0,0
30249,89314.00,546.11,546.49,1244,3692,-17432,1,0,0
30289,89314.00,546.11,546.48,1200,3796,-17380,1,0,0
30320,89314.00,546.11,546.48,1272,3812,-17392,1,0,0
30351,89314.00,546.11,546.48,1168,3720,-17544,1,0,0
30382,89315.00,546.02,546.48,1024,3656,-17108,1,0,0
30412,89315.00,546.02,546.47,1100,3828,-17116,1,0,0
30443,89316.00,545.92,546.47,1140,3872,-17196,1,0,0
30474,89317.00,545.83,546.46,1428,3632,-17428,1,0,0
30504,89316.00,545.92,546.46,1180,3732,-17504,1,0,0
30535,89316.00,545.92,546.45,1272,3832,-17552,1,0,0
30564,89316.00,545.92,546.45,1224,3936,-17508,1,0,0
30595,89317.00,545.83,546.44,1104,3744,-17240,1,0,0
30625,89316.00,545.92,546.44,1172,3840,-17288,1,0,0
30656,89316.00,545.92,546.44,1236,3944,-17428,1,0,0
30687,89316.00,545.92,546.43,1252,3624,-17656,1,0,0
30717,89316.00,545.92,546.43,912,3100,-17268,1,0,0
30748,89315.00,546.02,546.42,1404,3048,-17200,1,0,0
30779,89316.00,545.92,546.42,940,3480,-17364,1,0,0
30810,89316.00,545.92,546.42,1196,3532,-17568,1,0,0
30843,89316.00,545.92,546.41,1180,3476,-17092,1,0,0
30874,89316.00,545.92,546.41,1408,3416,-17496,1,0,0
30905,89317.00,545.83,546.40,1228,3568,-17372,1,0,0
30936,89316.00,545.92,546.40,1156,3488,-17284,1,0,0
30966,89316.00,545.92,546.40,-1216,3028,-17960,1,0,0
30997,89317.00,545.83,546.39,2700,3912,-18800,1,0,0
31028,89317.00,545.83,546.39,8,3236,-16696,1,0,0
31058,89317.00,545.83,546.38,2168,4344,-18056,1,0,0
31089,89317.00,545.83,546.38,676,3992,-16612,1,0,0
31120,89317.00,545.83,546.37,1604,3876,-17852,1,0,0
31155,89317.00,545.83,546.37,884,3616,-17160,1,0,0
31185,89317.00,545.83,546.36,1444,3620,-17732,1,0,0
31216,89317.00,545.83,546.36,964,3796,-17180,1,0,0
31247,89316.00,545.92,546.36,1156,3704,-17528,1,0,0
31278,89316.00,545.92,546.35,1168,3636,-17260,1,0,0
31308,89316.00,545.92,546.35,1112,3744,-17292,1,0,0
31339,89315.00,546.02,546.35,1120,3668,-17408,1,0,0
31370,89315.00,546.02,546.34,1196,3572,-17580,1,0,0
31400,89315.00,546.02,546.34,1280,3748,-17560,1,0,0
31431,89315.00,546.02,546.34,2080,3864,-18052,1,0,0
31465,89315.00,546.02,546.34,2088,4004,-17960,1,0,0
31496,89315.00,546.02,546.33,840,3632,-17156,1,0,0
31526,89315.00,546.02,546.33,892,3684,-17156,1,0,0
31557,89315.00,546.02,546.33,1460,3412,-18040,1,0,0
31588,89315.00,546.02,546.33,624,3596,-17036,1,0,0
31619,89315.00,546.02,546.32,1228,3536,-17556,1,0,0
31649,89315.00,546.02,546.32,1160,3736,-17348,1,0,0
31680,89314.00,546.11,546.32,1220,3856,-17444,1,0,0
31711,89315.00,546.02,546.32,1100,3624,-17336,1,0,0
31746,89315.00,546.02,546.31,1232,3900,-17352,1,0,0
31776,89316.00,545.92,546.31,1096,3744,-17212,1,0,0
31807,89316.00,545.92,546.31,1120,3396,-17816,1,0,0
31838,89317.00,545.83,546.30,1040,3868,-17128,1,0,0
31868,89316.00,545.92,546.30,1436,3604,-17732,1,0,0
31899,89316.00,545.92,546.30,676,3784,-16904,1,0,0
31929,89317.00,545.83,546.29,1428,3688,-17736,1,0,0
31969,89317.00,545.83,546.29,1152,1576,-18876,1,0,0
32000,89318.00,545.74,546.29,724,3184,-17228,1,0,0
