Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime73385,89649.00,514.91,514.84,8420,11644,32767,1,0,0
73417,89649.00,514.91,514.84,1020,416,15284,1,0,0
73449,89649.00,514.91,514.84,996,508,15316,1,0,0
73481,89649.00,514.91,514.84,1024,404,15340,1,0,0
73513,89649.00,514.91,514.84,1000,416,15524,1,0,0
73545,89650.00,514.81,514.84,888,464,15424,1,0,0
73577,89650.00,514.81,514.84,840,352,15224,1,0,0
73609,89650.00,514.81,514.84,1024,432,15496,1,0,0
73640,89650.00,514.81,514.84,948,536,15536,1,0,0
73677,89652.00,514.63,514.84,980,372,15340,1,0,0
73709,89650.00,514.81,514.84,868,420,15488,1,0,0
73742,89650.00,514.81,514.84,888,468,15504,1,0,0
73774,89649.00,514.91,514.84,796,528,15424,1,0,0
73806,89649.00,514.91,514.84,964,428,15404,1,0,0
73838,89650.00,514.81,514.84,848,448,15460,1,0,0
73871,89650.00,514.81,514.84,956,516,15332,1,0,0
73903,89650.00,514.81,514.84,1056,388,15392,1,0,0
73935,89652.00,514.63,514.84,888,404,15520,1,0,0
73967,89652.00,514.63,514.84,1024,440,15524,1,0,0
74000,89652.00,514.63,514.84,952,460,15464,1,0,0
74037,89652.00,514.63,514.84,1208,300,15388,1,0,0
74068,89652.00,514.63,514.84,132,-12,15628,1,0,0
74100,89650.00,514.81,514.84,952,108,15028,1,0,0
74133,89652.00,514.63,514.83,724,268,15444,1,0,0
74165,89650.00,514.81,514.83,584,308,15736,1,0,0
74196,89650.00,514.81,514.83,520,-4,15212,1,0,0
74229,89650.00,514.81,514.83,556,-116,14984,1,0,0
74261,89650.00,514.81,514.83,-1408,896,17676,1,0,0
74294,89650.00,514.81,514.83,1464,240,14884,1,0,0
74326,89650.00,514.81,514.83,-460,408,16968,1,0,0
74362,89650.00,514.81,514.83,-268,200,15652,1,0,0
74394,89650.00,514.81,514.83,156,520,15028,1,0,0
74426,89650.00,514.81,514.83,3616,-124,11856,1,0,0
74459,89650.00,514.81,514.83,-208,140,16052,1,0,0
74490,89650.00,514.81,514.83,360,2028,17152,1,0,0
74523,89650.00,514.81,514.83,176,-464,11800,1,0,0
74555,89650.00,514.81,514.83,-404,-256,15448,1,0,0
74587,89650.00,514.81,514.83,1052,-56,14804,1,0,0
74619,89652.00,514.63,514.83,-1044,872,17980,1,0,0
74651,89650.00,514.81,514.83,744,920,16844,1,0,0
74688,89650.00,514.81,514.83,-576,-1116,16796,1,0,0
74728,89650.00,514.81,514.83,-372,-132,16164,1,0,0
74761,89652.00,514.63,514.83,-200,-792,14292,1,0,0
74792,89652.00,514.63,514.83,-308,-1572,14976,1,0,0
74825,89652.00,514.63,514.83,156,-1372,13024,1,0,0
74857,89652.00,514.63,514.83,588,-600,16044,1,0,0
74889,89650.00,514.81,514.83,-1408,-988,15476,1,0,0
74921,89652.00,514.63,514.83,424,-1052,15504,1,0,0
74953,89652.00,514.63,514.83,756,-1076,15340,1,0,0
74986,89652.00,514.63,514.83,-128,-972,15248,1,0,0
