Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime41679,89735.00,506.91,507.08,1088,10092,10856,1,0,0
41709,89734.00,507.00,507.08,-4352,-2052,17448,1,0,0
41740,89734.00,507.00,507.08,-2020,-2556,13876,1,0,0
41771,89734.00,507.00,507.08,-3404,-4376,15640,1,0,0
41801,89735.00,506.91,507.08,-1624,-2108,15672,1,0,0
41832,89735.00,506.91,507.08,-220,-660,15136,1,0,0
41862,89736.00,506.82,507.08,-392,-1076,16380,1,0,0
41892,89735.00,506.91,507.08,-376,-3008,15552,1,0,0
41923,89735.00,506.91,507.08,720,-2252,15848,1,0,0
41957,89735.00,506.91,507.08,1864,-2536,12920,1,0,0
41997,89736.00,506.82,507.08,1220,-1408,14544,1,0,0
42028,89736.00,506.82,507.08,864,-492,15332,1,0,0
42059,89736.00,506.82,507.08,320,-1312,14820,1,0,0
42090,89735.00,506.91,507.08,1684,-1292,15552,1,0,0
42121,89735.00,506.91,507.08,1096,-1032,16360,1,0,0
42151,89735.00,506.91,507.08,1880,-1176,15548,1,0,0
42182,89735.00,506.91,507.08,1364,188,16128,1,0,0
42213,89735.00,506.91,507.08,2188,400,15612,1,0,0
42244,89735.00,506.91,507.08,2480,188,14348,1,0,0
42278,89734.00,507.00,507.08,2680,864,15276,1,0,0
42309,89734.00,507.00,507.08,4472,144,16340,1,0,0
42340,89733.00,507.09,507.08,2360,768,14860,1,0,0
42372,89733.00,507.09,507.08,-1084,-136,21756,1,0,0
42402,89733.00,507.09,507.08,1244,704,13472,1,0,0
42433,89733.00,507.09,507.08,2092,-268,15752,1,0,0
42464,89734.00,507.00,507.08,476,-284,16696,1,0,0
42494,89734.00,507.00,507.08,1124,868,16544,1,0,0
42525,89733.00,507.09,507.08,4108,360,15208,1,0,0
42578,89734.00,507.00,507.08,2284,48,15020,1,0,0
42613,89734.00,507.00,507.08,2372,-324,15800,1,0,0
42644,89734.00,507.00,507.08,2088,808,15232,1,0,0
42675,89734.00,507.00,507.08,2640,340,14936,1,0,0
42705,89733.00,507.09,507.08,1984,152,14796,1,0,0
42736,89733.00,507.09,507.08,3760,532,14800,1,0,0
42768,89733.00,507.09,507.08,2788,108,15736,1,0,0
42799,89734.00,507.00,507.08,2964,704,15200,1,0,0
42829,89734.00,507.00,507.08,2648,572,15212,1,0,0
42860,89734.00,507.00,507.08,3456,728,15444,1,0,0
42891,89734.00,507.00,507.08,3436,332,14640,1,0,0
42926,89733.00,507.09,507.08,3260,328,15088,1,0,0
42956,89734.00,507.00,507.08,3512,172,15368,1,0,0
42987,89733.00,507.09,507.08,3388,184,15692,1,0,0
43018,89733.00,507.09,507.08,3208,-132,15104,1,0,0
43048,89734.00,507.00,507.08,3540,0,15648,1,0,0
43079,89733.00,507.09,507.08,2736,200,15336,1,0,0
43110,89733.00,507.09,507.08,2508,-196,15772,1,0,0
43141,89733.00,507.09,507.08,1680,-372,14068,1,0,0
43171,89733.00,507.09,507.08,2964,1364,15460,1,0,0
43202,89733.00,507.09,507.08,2288,516,15168,1,0,0
43237,89733.00,507.09,507.08,2068,144,15072,1,0,0
43268,89733.00,507.09,507.08,1836,204,15304,1,0,0
43299,89733.00,507.09,507.08,1808,920,14860,1,0,0
