Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime15347,89772.00,503.47,440.75,-348,16808,-1900,1,0,0
15379,89771.00,503.56,495.66,-204,16564,-1824,1,0,0
15411,89771.00,503.56,500.16,-332,16388,-1788,1,0,0
15443,89771.00,503.56,501.47,-272,16508,-1832,1,0,0
15475,89772.00,503.47,502.05,-160,16472,-1708,1,0,0
15508,89772.00,503.47,502.38,-160,16472,-1748,1,0,0
15540,89772.00,503.47,502.59,-104,16460,-1856,1,0,0
15571,89771.00,503.56,502.75,-232,16468,-1768,1,0,0
15604,89771.00,503.56,502.86,-896,16552,-992,1,0,0
15640,89771.00,503.56,502.95,-276,16760,-1540,1,0,0
15673,89772.00,503.47,503.01,-180,16568,-1800,1,0,0
15706,89771.00,503.56,503.07,-320,16540,-1496,1,0,0
15737,89771.00,503.56,503.11,-196,16448,-1672,1,0,0
15770,89771.00,503.56,503.15,-232,16528,-1768,1,0,0
15803,89771.00,503.56,503.19,1212,17464,-2780,1,0,0
15836,89771.00,503.56,503.21,424,17140,-2520,1,0,0
15867,89771.00,503.56,503.24,1144,16816,-2820,1,0,0
15900,89771.00,503.56,503.26,3084,16980,-4904,1,0,0
15933,89770.00,503.66,503.29,632,16736,-2572,1,0,0
15970,89769.00,503.75,503.31,-80,16428,-1700,1,0,0
16002,89769.00,503.75,503.34,12,16460,-1960,1,0,0
16034,89769.00,503.75,503.36,-168,16564,-1848,1,0,0
16066,89770.00,503.66,503.38,-20,16536,-1812,1,0,0
16099,89771.00,503.66,503.39,-96,16624,-1872,1,0,0
16131,89771.00,503.56,503.40,-304,16448,-1824,1,0,0
16163,89771.00,503.56,503.40,-200,16508,-1808,1,0,0
16196,89771.00,503.56,503.41,-208,16500,-1976,1,0,0
16228,89771.00,503.56,503.42,-332,16516,-1800,1,0,0
16261,89771.00,503.56,503.42,-388,16540,-1716,1,0,0
16296,89771.00,503.56,503.43,-412,16312,-1588,1,0,0
16329,89771.00,503.56,503.43,-556,16320,-1500,1,0,0
16362,89771.00,503.56,503.44,-212,16476,-1816,1,0,0
16394,89770.00,503.66,503.45,-196,16420,-1848,1,0,0
16427,89770.00,503.66,503.45,-220,16564,-1888,1,0,0
16458,89771.00,503.56,503.46,-200,16424,-1620,1,0,0
16491,89771.00,503.56,503.46,-72,16636,-1896,1,0,0
